Date,TAIEX,00631L,0056,00878
2019-04-17,10997.259765625,40.47999954223633,27.440000534057617,
2019-04-18,10962.01953125,40.2599983215332,27.139999389648438,
2019-04-19,10968.5,40.36000061035156,27.350000381469727,
2019-04-22,10987.7099609375,40.45000076293945,27.40999984741211,
2019-04-23,11025.6796875,40.720001220703125,27.360000610351562,
2019-04-24,11027.6396484375,40.709999084472656,27.56999969482422,
2019-04-25,11039.8603515625,40.939998626708984,27.649999618530273,
2019-04-26,10952.4697265625,40.08000183105469,27.520000457763672,
2019-04-29,10939.0595703125,40.2400016784668,27.350000381469727,
2019-04-30,10967.73046875,40.380001068115234,27.350000381469727,
2019-05-02,11004.490234375,40.540000915527344,27.399999618530273,
2019-05-03,11096.2998046875,41.380001068115234,27.559999465942383,
2019-05-06,10897.1201171875,39.75,27.079999923706055,
2019-05-07,10987.1396484375,40.560001373291016,27.260000228881836,
2019-05-08,10923.7099609375,40.099998474121094,27.200000762939453,
2019-05-09,10733.669921875,38.91999816894531,26.739999771118164,
2019-05-10,10712.990234375,38.810001373291016,26.549999237060547,
2019-05-13,10558.2900390625,37.75,26.09000015258789,
2019-05-14,10519.25,37.439998626708984,26.06999969482422,
2019-05-15,10560.7099609375,37.709999084472656,26.18000030517578,
2019-05-16,10474.6103515625,37.0,25.920000076293945,
2019-05-17,10384.1103515625,36.41999816894531,25.700000762939453,
2019-05-20,10398.41015625,36.45000076293945,25.700000762939453,
2019-05-21,10464.5,36.7400016784668,25.760000228881836,
2019-05-22,10457.2197265625,36.70000076293945,25.790000915527344,
2019-05-23,10308.3701171875,35.5,25.440000534057617,
2019-05-24,10328.2802734375,35.61000061035156,25.440000534057617,
2019-05-27,10334.1298828125,35.58000183105469,25.450000762939453,
2019-05-28,10312.3095703125,35.54999923706055,25.5,
2019-05-29,10301.7802734375,35.25,25.389999389648438,
2019-05-30,10382.990234375,35.790000915527344,25.579999923706055,
2019-05-31,10498.490234375,36.4900016784668,25.940000534057617,
2019-06-03,10500.0703125,36.61000061035156,25.84000015258789,
2019-06-04,10429.1201171875,36.2400016784668,25.760000228881836,
2019-06-05,10461.6201171875,36.45000076293945,25.809999465942383,
2019-06-06,10409.2001953125,35.849998474121094,25.690000534057617,
2019-06-10,10566.4697265625,37.099998474121094,25.989999771118164,
2019-06-11,10607.759765625,37.43000030517578,26.040000915527344,
2019-06-12,10615.66015625,37.45000076293945,26.100000381469727,
2019-06-13,10561.009765625,36.939998626708984,26.010000228881836,
2019-06-14,10524.669921875,36.959999084472656,25.989999771118164,
2019-06-17,10530.5400390625,37.02000045776367,26.049999237060547,
2019-06-18,10566.740234375,36.970001220703125,26.059999465942383,
2019-06-19,10775.33984375,38.65999984741211,26.469999313354492,
2019-06-20,10785.009765625,38.810001373291016,26.610000610351562,
2019-06-21,10803.76953125,38.75,26.520000457763672,
2019-06-24,10779.4501953125,39.060001373291016,26.600000381469727,
2019-06-25,10706.7197265625,38.5099983215332,26.469999313354492,
2019-06-26,10652.5498046875,38.2400016784668,26.43000030517578,
2019-06-27,10773.900390625,39.09000015258789,26.610000610351562,
2019-06-28,10730.830078125,38.75,26.59000015258789,
2019-07-01,10895.4599609375,40.2599983215332,26.950000762939453,
2019-07-02,10865.1201171875,40.099998474121094,26.959999084472656,
2019-07-03,10743.76953125,39.34000015258789,26.780000686645508,
2019-07-04,10775.900390625,39.650001525878906,26.93000030517578,
2019-07-05,10785.73046875,39.75,26.989999771118164,
2019-07-08,10751.2197265625,39.31999969482422,26.959999084472656,
2019-07-09,10702.7802734375,39.2400016784668,26.8700008392334,
2019-07-10,10798.48046875,39.93000030517578,26.950000762939453,
2019-07-11,10843.419921875,40.4900016784668,27.110000610351562,
2019-07-12,10824.349609375,40.43000030517578,27.15999984741211,
2019-07-15,10876.4296875,40.77000045776367,27.209999084472656,
2019-07-16,10886.0498046875,40.939998626708984,27.260000228881836,
2019-07-17,10828.48046875,40.459999084472656,27.139999389648438,
2019-07-18,10799.2802734375,40.40999984741211,27.059999465942383,
2019-07-19,10873.1904296875,41.099998474121094,27.059999465942383,
2019-07-22,10944.5302734375,41.4900016784668,27.110000610351562,
2019-07-23,10947.259765625,41.540000915527344,27.239999771118164,
2019-07-24,10935.759765625,41.560001373291016,27.280000686645508,
2019-07-25,10941.41015625,41.77000045776367,27.469999313354492,
2019-07-26,10891.98046875,41.400001525878906,27.399999618530273,
2019-07-29,10885.73046875,41.5,27.3700008392334,
2019-07-30,10830.900390625,41.290000915527344,27.290000915527344,
2019-07-31,10823.8095703125,40.900001525878906,27.200000762939453,
2019-08-01,10731.75,40.349998474121094,27.100000381469727,
2019-08-02,10549.0400390625,39.130001068115234,26.850000381469727,
2019-08-05,10423.41015625,38.400001525878906,26.600000381469727,
2019-08-06,10394.75,38.34000015258789,26.520000457763672,
2019-08-07,10386.1796875,38.08000183105469,26.43000030517578,
2019-08-08,10494.490234375,38.939998626708984,26.559999465942383,
2019-08-12,10472.3603515625,38.93000030517578,26.899999618530273,
2019-08-13,10362.66015625,38.189998626708984,26.760000228881836,
2019-08-14,10427.73046875,38.70000076293945,26.93000030517578,
2019-08-15,10327.1298828125,37.880001068115234,26.81999969482422,
2019-08-16,10420.8896484375,38.599998474121094,26.950000762939453,
2019-08-19,10488.75,39.11000061035156,27.030000686645508,
2019-08-20,10522.5,39.29999923706055,27.06999969482422,
2019-08-21,10525.7998046875,39.38999938964844,27.049999237060547,
2019-08-22,10529.7802734375,39.2400016784668,27.020000457763672,
2019-08-23,10538.1103515625,39.349998474121094,27.020000457763672,
2019-08-26,10354.5703125,38.119998931884766,26.8799991607666,
2019-08-27,10387.23046875,38.33000183105469,26.959999084472656,
2019-08-28,10434.2900390625,38.790000915527344,26.969999313354492,
2019-08-29,10462.4296875,38.88999938964844,27.0,
2019-08-30,10618.0498046875,39.959999084472656,27.25,
2019-09-02,10634.849609375,40.2400016784668,27.440000534057617,
2019-09-03,10558.2099609375,39.720001220703125,27.399999618530273,
2019-09-04,10657.3095703125,40.45000076293945,27.540000915527344,
2019-09-05,10756.9296875,41.130001068115234,27.709999084472656,
2019-09-06,10780.6396484375,41.470001220703125,27.829999923706055,
2019-09-10,10753.580078125,41.31999969482422,27.739999771118164,
2019-09-11,10790.349609375,41.47999954223633,27.809999465942383,
2019-09-12,10827.5498046875,41.91999816894531,27.920000076293945,
2019-09-16,10898.1298828125,42.2400016784668,27.940000534057617,
2019-09-17,10874.5,42.22999954223633,28.0,
2019-09-18,10929.4501953125,42.709999084472656,28.049999237060547,
2019-09-19,10894.7001953125,42.41999816894531,27.969999313354492,
2019-09-20,10929.6904296875,42.68000030517578,27.979999542236328,
2019-09-23,10919.01953125,42.56999969482422,28.1200008392334,
2019-09-24,10918.009765625,42.689998626708984,28.329999923706055,
2019-09-25,10873.6904296875,42.119998931884766,28.200000762939453,
2019-09-26,10871.990234375,42.150001525878906,28.149999618530273,
2019-09-27,10829.6796875,42.18000030517578,27.8799991607666,
2019-10-01,10967.650390625,43.5099983215332,28.18000030517578,
2019-10-02,10947.8798828125,43.2599983215332,28.170000076293945,
2019-10-03,10875.91015625,42.619998931884766,28.1200008392334,
2019-10-04,10894.48046875,42.79999923706055,28.139999389648438,
2019-10-07,10935.0595703125,43.06999969482422,28.420000076293945,
2019-10-08,11017.3095703125,43.88999938964844,28.440000534057617,
2019-10-09,10889.9599609375,43.119998931884766,28.280000686645508,
2019-10-14,11066.9501953125,44.56999969482422,28.520000457763672,
2019-10-15,11111.7998046875,44.849998474121094,28.450000762939453,
2019-10-16,11162.830078125,45.189998626708984,28.510000228881836,
2019-10-17,11186.8798828125,45.40999984741211,28.700000762939453,
2019-10-18,11180.2197265625,45.33000183105469,28.81999969482422,
2019-10-21,11184.150390625,45.369998931884766,28.950000762939453,
2019-10-22,11271.25,46.06999969482422,29.030000686645508,
2019-10-23,11239.669921875,45.79999923706055,27.540000915527344,
2019-10-24,11320.1396484375,46.189998626708984,27.649999618530273,
2019-10-25,11296.1201171875,46.22999954223633,27.600000381469727,
2019-10-28,11315.01953125,46.599998474121094,27.700000762939453,
2019-10-29,11333.8701171875,46.720001220703125,27.6200008392334,
2019-10-30,11380.2802734375,46.869998931884766,27.649999618530273,
2019-10-31,11358.7099609375,47.08000183105469,27.579999923706055,
2019-11-01,11399.5302734375,47.290000915527344,27.6299991607666,
2019-11-04,11556.849609375,49.060001373291016,27.84000015258789,
2019-11-05,11644.0302734375,49.7599983215332,28.030000686645508,
2019-11-06,11653.0703125,50.04999923706055,27.93000030517578,
2019-11-07,11606.5595703125,49.56999969482422,27.799999237060547,
2019-11-08,11579.5400390625,49.369998931884766,27.8799991607666,
2019-11-11,11427.2802734375,48.099998474121094,27.5,
2019-11-12,11520.3701171875,48.779998779296875,27.739999771118164,
2019-11-13,11467.830078125,48.27000045776367,27.790000915527344,
2019-11-14,11450.419921875,48.290000915527344,27.829999923706055,
2019-11-15,11525.599609375,49.0,27.8799991607666,
2019-11-18,11599.7802734375,49.54999923706055,28.049999237060547,
2019-11-19,11656.400390625,50.25,28.139999389648438,
2019-11-20,11631.2001953125,49.75,28.09000015258789,
2019-11-21,11558.26953125,49.2599983215332,28.0,
2019-11-22,11566.7998046875,49.27000045776367,28.010000228881836,
2019-11-25,11561.580078125,49.34000015258789,27.989999771118164,
2019-11-26,11576.8203125,49.75,28.059999465942383,
2019-11-27,11647.4599609375,49.97999954223633,28.040000915527344,
2019-11-28,11617.080078125,49.779998779296875,28.030000686645508,
2019-11-29,11489.5703125,48.380001068115234,27.75,
2019-12-02,11502.830078125,48.70000076293945,27.649999618530273,
2019-12-03,11531.580078125,48.81999969482422,27.920000076293945,
2019-12-04,11510.4697265625,48.61000061035156,27.8799991607666,
2019-12-05,11594.650390625,49.619998931884766,28.030000686645508,
2019-12-06,11609.6396484375,49.720001220703125,28.1299991607666,
2019-12-09,11660.76953125,50.349998474121094,28.209999084472656,
2019-12-10,11627.83984375,49.83000183105469,28.139999389648438,
2019-12-11,11700.76953125,50.5,28.209999084472656,
2019-12-12,11836.419921875,52.29999923706055,28.309999465942383,
2019-12-13,11927.73046875,53.25,28.3700008392334,
2019-12-16,11939.76953125,53.20000076293945,28.56999969482422,
2019-12-17,12097.009765625,54.54999923706055,28.709999084472656,
2019-12-18,12122.4501953125,54.650001525878906,28.770000457763672,
2019-12-19,12018.900390625,53.900001525878906,28.690000534057617,
2019-12-20,11959.080078125,53.54999923706055,28.799999237060547,
2019-12-23,12022.23046875,53.650001525878906,28.719999313354492,
2019-12-24,11976.3798828125,53.650001525878906,28.739999771118164,
2019-12-25,12008.1298828125,53.849998474121094,28.829999923706055,
2019-12-26,12001.009765625,53.70000076293945,28.860000610351562,
2019-12-27,12091.58984375,54.54999923706055,28.899999618530273,
2019-12-30,12053.3701171875,54.20000076293945,29.0,
2019-12-31,11997.1396484375,53.54999923706055,28.969999313354492,
2020-01-02,12100.48046875,54.400001525878906,29.09000015258789,
2020-01-03,12110.4296875,54.20000076293945,29.18000030517578,
2020-01-06,11953.3603515625,53.150001525878906,28.959999084472656,
2020-01-07,11880.3203125,52.400001525878906,28.690000534057617,
2020-01-08,11817.099609375,51.900001525878906,28.5,
2020-01-09,11970.6298828125,53.400001525878906,28.700000762939453,
2020-01-10,12024.650390625,53.70000076293945,28.690000534057617,
2020-01-13,12113.419921875,54.54999923706055,28.84000015258789,
2020-01-14,12179.8095703125,55.150001525878906,29.020000457763672,
2020-01-15,12091.8798828125,54.29999923706055,29.010000228881836,
2020-01-16,12066.9296875,54.150001525878906,29.100000381469727,
2020-01-17,12090.2900390625,54.20000076293945,29.15999984741211,
2020-01-20,12118.7099609375,54.599998474121094,29.190000534057617,
2020-01-30,11421.740234375,48.25,27.700000762939453,
2020-01-31,11495.099609375,48.869998931884766,27.920000076293945,
2020-02-03,11354.919921875,47.90999984741211,27.739999771118164,
2020-02-04,11555.919921875,49.380001068115234,28.1200008392334,
2020-02-05,11573.6201171875,49.5,28.079999923706055,
2020-02-06,11749.6796875,51.099998474121094,28.440000534057617,
2020-02-07,11612.8095703125,49.869998931884766,28.229999542236328,
2020-02-10,11574.0703125,49.75,28.139999389648438,
2020-02-11,11664.0400390625,50.650001525878906,28.34000015258789,
2020-02-12,11774.1904296875,51.45000076293945,28.559999465942383,
2020-02-13,11791.7802734375,51.45000076293945,28.639999389648438,
2020-02-14,11815.7001953125,51.849998474121094,28.790000915527344,
2020-02-17,11763.509765625,51.45000076293945,28.799999237060547,
2020-02-18,11648.98046875,50.150001525878906,28.799999237060547,
2020-02-19,11758.83984375,51.349998474121094,28.959999084472656,
2020-02-20,11725.08984375,50.900001525878906,28.93000030517578,
2020-02-21,11686.349609375,50.599998474121094,28.899999618530273,
2020-02-24,11534.8701171875,49.209999084472656,28.700000762939453,
2020-02-25,11540.23046875,49.459999084472656,28.670000076293945,
2020-02-26,11433.6201171875,48.540000915527344,28.299999237060547,
2020-02-27,11292.169921875,47.2599983215332,27.899999618530273,
2020-03-02,11170.4599609375,46.380001068115234,27.75,
2020-03-03,11327.7197265625,47.4900016784668,27.93000030517578,
2020-03-04,11392.349609375,47.79999923706055,27.860000610351562,
2020-03-05,11514.8203125,48.91999816894531,28.100000381469727,
2020-03-06,11321.8095703125,47.13999938964844,27.8799991607666,
2020-03-09,10977.6396484375,44.369998931884766,27.25,
2020-03-10,11003.5400390625,44.720001220703125,27.25,
2020-03-11,10893.75,43.41999816894531,26.969999313354492,
2020-03-12,10422.3203125,39.43000030517578,25.93000030517578,
2020-03-13,10128.8701171875,37.63999938964844,25.290000915527344,
2020-03-16,9717.76953125,34.630001068115234,24.40999984741211,
2020-03-17,9439.6298828125,32.880001068115234,23.670000076293945,
2020-03-18,9218.669921875,30.65999984741211,23.290000915527344,
2020-03-19,8681.33984375,26.399999618530273,21.850000381469727,
2020-03-20,9234.08984375,30.450000762939453,23.280000686645508,
2020-03-23,8890.0302734375,28.25,22.489999771118164,
2020-03-24,9285.6201171875,31.399999618530273,23.3799991607666,
2020-03-25,9644.75,33.40999984741211,24.09000015258789,
2020-03-26,9736.3603515625,34.29999923706055,24.260000228881836,
2020-03-27,9698.919921875,33.9900016784668,24.350000381469727,
2020-03-30,9629.4296875,33.70000076293945,24.31999969482422,
2020-03-31,9708.0595703125,33.939998626708984,24.489999771118164,
2020-04-01,9663.6298828125,33.970001220703125,24.520000457763672,
2020-04-06,9818.740234375,35.310001373291016,24.84000015258789,
2020-04-07,9996.3896484375,36.63999938964844,25.219999313354492,
2020-04-08,10137.4697265625,37.83000183105469,25.770000457763672,
2020-04-09,10119.4296875,37.43000030517578,25.649999618530273,
2020-04-10,10157.6103515625,37.7599983215332,25.729999542236328,
2020-04-13,10099.2197265625,37.27000045776367,25.68000030517578,
2020-04-14,10332.9404296875,39.529998779296875,26.049999237060547,
2020-04-15,10447.2099609375,39.869998931884766,26.469999313354492,
2020-04-16,10375.48046875,39.7599983215332,26.440000534057617,
2020-04-17,10597.0400390625,41.54999923706055,26.5,
2020-04-20,10586.7099609375,41.279998779296875,26.600000381469727,
2020-04-21,10288.419921875,38.79999923706055,26.100000381469727,
2020-04-22,10307.740234375,39.06999969482422,26.229999542236328,
2020-04-23,10366.509765625,39.65999984741211,26.34000015258789,
2020-04-24,10347.3603515625,39.43000030517578,26.329999923706055,
2020-04-27,10567.26953125,41.56999969482422,26.790000915527344,
2020-04-28,10616.0595703125,41.81999969482422,26.90999984741211,
2020-04-29,10772.2197265625,42.959999084472656,27.06999969482422,
2020-04-30,10992.1396484375,44.689998626708984,27.459999084472656,
2020-05-04,10720.48046875,42.18000030517578,27.09000015258789,
2020-05-05,10774.6103515625,42.7400016784668,27.329999923706055,
2020-05-06,10774.98046875,42.81999969482422,27.31999969482422,
2020-05-07,10842.919921875,43.619998931884766,27.399999618530273,
2020-05-08,10901.419921875,44.0,27.5,
2020-05-11,11013.259765625,44.869998931884766,27.65999984741211,
2020-05-12,10879.4697265625,43.790000915527344,27.549999237060547,
2020-05-13,10938.26953125,44.20000076293945,27.75,
2020-05-14,10780.8798828125,42.849998474121094,27.479999542236328,
2020-05-15,10814.919921875,43.36000061035156,27.43000030517578,
2020-05-18,10740.5498046875,42.88999938964844,27.25,
2020-05-19,10860.4404296875,43.81999969482422,27.43000030517578,
2020-05-20,10907.7998046875,44.0,27.479999542236328,
2020-05-21,11008.3095703125,44.900001525878906,27.6299991607666,
2020-05-22,10811.150390625,43.02000045776367,27.450000762939453,
2020-05-25,10871.1796875,43.849998474121094,27.5,
2020-05-26,10997.2099609375,45.040000915527344,27.81999969482422,
2020-05-27,11014.66015625,44.869998931884766,27.850000381469727,
2020-05-28,10944.1904296875,44.310001373291016,27.899999618530273,
2020-05-29,10942.16015625,44.66999816894531,27.860000610351562,
2020-06-01,11079.01953125,45.560001373291016,28.049999237060547,
2020-06-02,11127.9296875,45.95000076293945,28.170000076293945,
2020-06-03,11320.16015625,47.5099983215332,28.479999542236328,
2020-06-04,11393.23046875,48.150001525878906,28.670000076293945,
2020-06-05,11479.400390625,49.04999923706055,28.799999237060547,
2020-06-08,11610.3203125,49.95000076293945,28.8799991607666,
2020-06-09,11637.1103515625,50.25,28.84000015258789,
2020-06-10,11720.16015625,51.150001525878906,28.860000610351562,
2020-06-11,11535.76953125,49.20000076293945,28.43000030517578,
2020-06-12,11429.9404296875,48.4900016784668,28.290000915527344,
2020-06-15,11306.259765625,47.22999954223633,28.1299991607666,
2020-06-16,11511.6396484375,49.52000045776367,28.450000762939453,
2020-06-17,11534.58984375,49.599998474121094,28.459999084472656,
2020-06-18,11548.330078125,49.91999816894531,28.549999237060547,
2020-06-19,11549.8603515625,50.0,28.559999465942383,
2020-06-22,11572.9296875,50.150001525878906,28.479999542236328,
2020-06-23,11612.3603515625,50.5,28.540000915527344,
2020-06-24,11660.669921875,51.04999923706055,28.540000915527344,
2020-06-29,11542.6201171875,49.709999084472656,28.510000228881836,
2020-06-30,11621.240234375,50.79999923706055,28.559999465942383,
2020-07-01,11703.419921875,51.5,28.790000915527344,
2020-07-02,11805.1396484375,52.75,29.09000015258789,
2020-07-03,11909.16015625,53.900001525878906,29.329999923706055,
2020-07-06,12116.7001953125,55.95000076293945,29.829999923706055,
2020-07-07,12092.9697265625,55.95000076293945,29.43000030517578,
2020-07-08,12170.1904296875,56.70000076293945,29.719999313354492,
2020-07-09,12192.6904296875,57.0,29.739999771118164,
2020-07-10,12073.6796875,55.70000076293945,29.520000457763672,15.0
2020-07-13,12211.5595703125,57.5,29.649999618530273,14.989999771118164
2020-07-14,12209.009765625,57.45000076293945,29.579999923706055,14.979999542236328
2020-07-15,12202.849609375,57.900001525878906,29.530000686645508,14.960000038146973
2020-07-16,12157.740234375,57.04999923706055,29.6299991607666,14.970000267028809
2020-07-17,12181.5595703125,57.75,29.59000015258789,14.890000343322754
2020-07-20,12174.5400390625,57.75,29.549999237060547,15.319999694824219
2020-07-21,12397.5498046875,60.29999923706055,29.84000015258789,15.739999771118164
2020-07-22,12473.26953125,60.599998474121094,29.969999313354492,15.3100004196167
2020-07-23,12413.0400390625,60.400001525878906,30.170000076293945,15.140000343322754
2020-07-24,12304.0400390625,59.25,29.850000381469727,15.050000190734863
2020-07-27,12588.2998046875,63.099998474121094,29.84000015258789,14.979999542236328
2020-07-28,12586.73046875,62.75,29.459999084472656,14.850000381469727
2020-07-29,12540.9697265625,62.400001525878906,29.6200008392334,14.880000114440918
2020-07-30,12722.919921875,63.95000076293945,29.989999771118164,15.0
2020-07-31,12664.7998046875,63.95000076293945,30.239999771118164,15.050000190734863
2020-08-03,12513.0302734375,62.099998474121094,30.010000228881836,14.979999542236328
2020-08-04,12709.919921875,64.0,30.170000076293945,15.020000457763672
2020-08-05,12802.2998046875,65.0999984741211,30.6200008392334,15.15999984741211
2020-08-06,12913.5,66.25,30.700000762939453,15.149999618530273
2020-08-07,12828.8701171875,65.4000015258789,30.649999618530273,15.100000381469727
2020-08-10,12894.0,66.55000305175781,30.600000381469727,15.140000343322754
2020-08-11,12780.1904296875,65.3499984741211,30.350000381469727,15.079999923706055
2020-08-12,12670.349609375,63.95000076293945,30.219999313354492,15.010000228881836
2020-08-13,12763.1298828125,65.0999984741211,30.31999969482422,15.069999694824219
2020-08-14,12795.4599609375,65.55000305175781,30.6299991607666,15.140000343322754
2020-08-17,12956.1103515625,67.25,30.959999084472656,15.270000457763672
2020-08-18,12872.1396484375,66.4000015258789,30.899999618530273,15.270000457763672
2020-08-19,12778.6396484375,65.5,30.770000457763672,15.1899995803833
2020-08-20,12362.6396484375,60.70000076293945,29.790000915527344,14.869999885559082
2020-08-21,12607.83984375,63.400001525878906,30.110000610351562,14.899999618530273
2020-08-24,12647.1298828125,63.79999923706055,30.139999389648438,14.9399995803833
2020-08-25,12758.25,65.0999984741211,30.440000534057617,15.0
2020-08-26,12833.2900390625,65.6500015258789,30.43000030517578,15.020000457763672
2020-08-27,12797.3095703125,65.44999694824219,30.329999923706055,14.989999771118164
2020-08-28,12728.849609375,64.5,30.239999771118164,14.970000267028809
2020-08-31,12591.4501953125,63.20000076293945,30.15999984741211,14.869999885559082
2020-09-01,12703.2802734375,64.5999984741211,30.059999465942383,14.850000381469727
2020-09-02,12699.5,64.5999984741211,30.139999389648438,14.829999923706055
2020-09-03,12757.9697265625,65.0,30.25,14.880000114440918
2020-09-04,12637.9501953125,63.79999923706055,30.09000015258789,14.770000457763672
2020-09-07,12601.400390625,63.45000076293945,29.959999084472656,14.789999961853027
2020-09-08,12663.5595703125,64.25,29.969999313354492,14.8100004196167
2020-09-09,12608.580078125,63.650001525878906,29.850000381469727,14.75
2020-09-10,12691.75,64.4000015258789,29.850000381469727,14.779999732971191
2020-09-11,12675.9501953125,64.4000015258789,29.75,14.760000228881836
2020-09-14,12787.8203125,66.5999984741211,29.979999542236328,14.859999656677246
2020-09-15,12845.650390625,66.55000305175781,30.100000381469727,14.890000343322754
2020-09-16,12976.759765625,67.9000015258789,30.25,14.890000343322754
2020-09-17,12872.740234375,66.5,30.229999542236328,14.789999961853027
2020-09-18,12875.6201171875,66.75,30.200000762939453,14.829999923706055
2020-09-21,12795.1201171875,65.4000015258789,30.030000686645508,14.729999542236328
2020-09-22,12645.509765625,63.400001525878906,29.799999237060547,14.649999618530273
2020-09-23,12583.8798828125,63.75,29.700000762939453,14.600000381469727
2020-09-24,12264.3798828125,60.150001525878906,29.059999465942383,14.329999923706055
2020-09-25,12232.91015625,60.5,28.899999618530273,14.239999771118164
2020-09-28,12462.759765625,62.599998474121094,29.3799991607666,14.5
2020-09-29,12467.73046875,62.650001525878906,29.399999618530273,14.529999732971191
2020-09-30,12515.6103515625,63.29999923706055,29.479999542236328,14.579999923706055
2020-10-05,12548.2802734375,63.70000076293945,29.450000762939453,14.539999961853027
2020-10-06,12704.23046875,65.0999984741211,29.68000030517578,14.600000381469727
2020-10-07,12746.3701171875,65.80000305175781,29.649999618530273,14.600000381469727
2020-10-08,12887.1904296875,67.1500015258789,29.760000228881836,14.65999984741211
2020-10-12,12955.91015625,67.6500015258789,29.739999771118164,14.649999618530273
2020-10-13,12947.1298828125,67.8499984741211,29.709999084472656,14.619999885559082
2020-10-14,12919.3095703125,67.30000305175781,29.739999771118164,14.640000343322754
2020-10-15,12827.8203125,66.5999984741211,29.690000534057617,14.569999694824219
2020-10-16,12750.3701171875,65.6500015258789,29.559999465942383,14.5
2020-10-19,12908.33984375,67.55000305175781,29.639999389648438,14.550000190734863
2020-10-20,12862.3701171875,66.9000015258789,29.639999389648438,14.510000228881836
2020-10-21,12877.25,67.19999694824219,29.59000015258789,14.5
2020-10-22,12917.0302734375,67.44999694824219,29.59000015258789,14.5
2020-10-23,12898.8203125,67.5,29.6299991607666,14.539999961853027
2020-10-26,12909.0302734375,67.69999694824219,29.690000534057617,14.600000381469727
2020-10-27,12875.009765625,67.19999694824219,29.690000534057617,14.569999694824219
2020-10-28,12793.75,66.1500015258789,28.190000534057617,14.550000190734863
2020-10-29,12662.91015625,64.9000015258789,27.979999542236328,14.489999771118164
2020-10-30,12546.33984375,63.5,27.799999237060547,14.420000076293945
2020-11-02,12591.3095703125,64.0,27.719999313354492,14.420000076293945
2020-11-03,12736.009765625,65.9000015258789,28.010000228881836,14.510000228881836
2020-11-04,12867.900390625,68.19999694824219,28.049999237060547,14.579999923706055
2020-11-05,12918.7998046875,68.0999984741211,28.1200008392334,14.609999656677246
2020-11-06,12973.5302734375,68.55000305175781,28.190000534057617,14.649999618530273
2020-11-09,13127.4697265625,70.5999984741211,28.399999618530273,14.760000228881836
2020-11-10,13081.7197265625,69.94999694824219,28.290000915527344,14.789999961853027
2020-11-11,13262.1904296875,72.0,28.5,14.989999771118164
2020-11-12,13221.7802734375,71.4000015258789,28.399999618530273,14.9399995803833
2020-11-13,13273.330078125,72.0,28.530000686645508,14.970000267028809
2020-11-16,13551.830078125,76.30000305175781,28.799999237060547,15.100000381469727
2020-11-17,13593.009765625,76.0999984741211,28.809999465942383,15.130000114440918
2020-11-18,13773.2900390625,77.5999984741211,28.899999618530273,15.220000267028809
2020-11-19,13722.4296875,77.55000305175781,28.860000610351562,15.210000038146973
2020-11-20,13716.4404296875,77.5,28.8799991607666,15.229999542236328
2020-11-23,13878.009765625,79.3499984741211,29.139999389648438,15.399999618530273
2020-11-24,13807.1298828125,78.5,29.110000610351562,15.359999656677246
2020-11-25,13738.830078125,77.1500015258789,29.010000228881836,15.34000015258789
2020-11-26,13845.66015625,79.0,29.149999618530273,15.40999984741211
2020-11-27,13867.08984375,79.25,29.31999969482422,15.430000305175781
2020-11-30,13722.8896484375,77.30000305175781,29.350000381469727,15.350000381469727
2020-12-01,13885.669921875,79.19999694824219,29.350000381469727,15.470000267028809
2020-12-02,13989.1396484375,80.25,29.440000534057617,15.539999961853027
2020-12-03,13977.08984375,80.3499984741211,29.450000762939453,15.600000381469727
2020-12-04,14132.4404296875,82.5,29.68000030517578,15.760000228881836
2020-12-07,14256.599609375,83.25,29.850000381469727,15.90999984741211
2020-12-08,14360.400390625,85.05000305175781,29.899999618530273,16.0
2020-12-09,14390.1396484375,85.5999984741211,30.139999389648438,16.139999389648438
2020-12-10,14249.490234375,83.6500015258789,29.940000534057617,15.979999542236328
2020-12-11,14261.6904296875,83.6500015258789,29.809999465942383,15.979999542236328
2020-12-14,14211.0498046875,83.5,29.81999969482422,15.949999809265137
2020-12-15,14068.51953125,81.25,29.510000228881836,15.6899995803833
2020-12-16,14304.4599609375,84.19999694824219,29.799999237060547,15.920000076293945
2020-12-17,14258.9296875,84.0,29.65999984741211,15.90999984741211
2020-12-18,14249.9599609375,83.5999984741211,29.610000610351562,15.859999656677246
2020-12-21,14384.9599609375,85.4000015258789,29.600000381469727,15.84000015258789
2020-12-22,14177.4599609375,82.94999694824219,29.43000030517578,15.699999809265137
2020-12-23,14223.08984375,83.80000305175781,29.420000076293945,15.739999771118164
2020-12-24,14280.2802734375,84.75,29.479999542236328,15.829999923706055
2020-12-25,14331.419921875,85.30000305175781,29.510000228881836,15.890000343322754
2020-12-28,14483.0703125,87.1500015258789,29.75,16.030000686645508
2020-12-29,14472.0498046875,87.05000305175781,29.670000076293945,16.020000457763672
2020-12-30,14687.7001953125,89.44999694824219,29.780000686645508,16.15999984741211
2020-12-31,14732.5302734375,90.0,29.950000762939453,16.139999389648438
2021-01-04,14902.0302734375,92.8499984741211,29.940000534057617,16.200000762939453
2021-01-05,15000.0302734375,93.44999694824219,30.020000457763672,16.209999084472656
2021-01-06,14983.1298828125,93.3499984741211,30.0,16.100000381469727
2021-01-07,15214.0,97.44999694824219,30.219999313354492,16.239999771118164
2021-01-08,15463.9501953125,100.3499984741211,30.459999084472656,16.5
2021-01-11,15557.2998046875,101.3499984741211,30.610000610351562,16.670000076293945
